   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception
date:                    Sat, 2025-05-31 19:12:19 IST
tool:                    SPF Saturday 31 May 2025 06:50:59 PM IST
tool executable:         ./jpf-sv-comp
options:
parallel runs:           8
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             1
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    ubuntu
os:                      Linux-6.8.0-60-generic-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 5 5600G with Radeon Graphics
- cores:                 12
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     29324.57472 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jpf-regression/ExDarko_false.yml                                                        false                            1.67        1.69        None
jpf-regression/ExDarko_true.yml                                                         true                             2.07        2.09        None
jpf-regression/ExException_false.yml                                                    false                            1.66        1.66        None
jpf-regression/ExException_true.yml                                                     true                             1.63        1.65        None
jpf-regression/ExGenSymExe_false.yml                                                    false                            1.85        1.88        None
jpf-regression/ExGenSymExe_true.yml                                                     true                             1.42        1.44        None
jpf-regression/ExLazy_false.yml                                                         false                            1.60        1.61        None
jpf-regression/ExLazy_true.yml                                                          true                             1.55        1.57        None
jpf-regression/ExMIT_false.yml                                                          false                            1.88        1.89        None
jpf-regression/ExMIT_true.yml                                                           true                             1.61        1.62        None
jpf-regression/ExSymExe10_false.yml                                                     false                            1.58        1.60        None
jpf-regression/ExSymExe10_true.yml                                                      true                             2.01        2.03        None
jpf-regression/ExSymExe11_false.yml                                                     false                            1.48        1.50        None
jpf-regression/ExSymExe11_true.yml                                                      true                             1.50        1.51        None
jpf-regression/ExSymExe12_false.yml                                                     false                            1.58        1.60        None
jpf-regression/ExSymExe12_true.yml                                                      true                             1.96        1.97        None
jpf-regression/ExSymExe13_false.yml                                                     false                            1.78        1.79        None
jpf-regression/ExSymExe13_true.yml                                                      true                             1.74        1.75        None
jpf-regression/ExSymExe14_false.yml                                                     false                            1.94        1.95        None
jpf-regression/ExSymExe14_true.yml                                                      true                             1.55        1.56        None
jpf-regression/ExSymExe15_false.yml                                                     false                            1.58        1.59        None
jpf-regression/ExSymExe15_true.yml                                                      true                             1.93        1.94        None
jpf-regression/ExSymExe16_false.yml                                                     false                            1.42        1.43        None
jpf-regression/ExSymExe16_true.yml                                                      true                             1.43        1.44        None
jpf-regression/ExSymExe17_false.yml                                                     false                            1.58        1.61        None
jpf-regression/ExSymExe17_true.yml                                                      true                             1.83        1.85        None
jpf-regression/ExSymExe18_false.yml                                                     false                            1.76        1.85        None
jpf-regression/ExSymExe18_true.yml                                                      true                             1.72        1.73        None
jpf-regression/ExSymExe19_false.yml                                                     false                            2.08        2.09        None
jpf-regression/ExSymExe19_true.yml                                                      true                             4.07        4.07        None
jpf-regression/ExSymExe1_false.yml                                                      false                            2.05        2.06        None
jpf-regression/ExSymExe1_true.yml                                                       true                             1.83        1.85        None
jpf-regression/ExSymExe20_false.yml                                                     false                            5.31        5.33        None
jpf-regression/ExSymExe20_true.yml                                                      true                             1.80        1.83        None
jpf-regression/ExSymExe21_false.yml                                                     false                            2.11        2.12        None
jpf-regression/ExSymExe21_true.yml                                                      true                             1.90        1.92        None
jpf-regression/ExSymExe25_false.yml                                                     false                            1.69        1.70        None
jpf-regression/ExSymExe25_true.yml                                                      true                             1.87        1.91        None
jpf-regression/ExSymExe26_false.yml                                                     false                            2.39        2.44        None
jpf-regression/ExSymExe26_true.yml                                                      true                             1.57        1.62        None
jpf-regression/ExSymExe27_false.yml                                                     false                            2.06        2.07        None
jpf-regression/ExSymExe27_true.yml                                                      true                             1.47        1.47        None
jpf-regression/ExSymExe28_false.yml                                                     false                            1.79        1.81        None
jpf-regression/ExSymExe28_true.yml                                                      true                             1.59        1.60        None
jpf-regression/ExSymExe29_false.yml                                                     false                            3.54        3.56        None
jpf-regression/ExSymExe29_true.yml                                                      true                             1.62        1.63        None
jpf-regression/ExSymExe2_false.yml                                                      false                            2.27        2.33        None
jpf-regression/ExSymExe2_true.yml                                                       true                             1.60        1.62        None
jpf-regression/ExSymExe3_false.yml                                                      false                            2.06        2.08        None
jpf-regression/ExSymExe3_true.yml                                                       true                             1.58        1.60        None
jpf-regression/ExSymExe4_false.yml                                                      false                            3.38        3.39        None
jpf-regression/ExSymExe4_true.yml                                                       true                             1.63        1.65        None
jpf-regression/ExSymExe5_false.yml                                                      false                            2.15        2.16        None
jpf-regression/ExSymExe5_true.yml                                                       true                             1.47        1.49        None
jpf-regression/ExSymExe6_false.yml                                                      false                            1.51        1.52        None
jpf-regression/ExSymExe6_true.yml                                                       true                             1.80        1.82        None
jpf-regression/ExSymExe7_false.yml                                                      false                            1.74        1.76        None
jpf-regression/ExSymExe7_true.yml                                                       true                             2.02        2.02        None
jpf-regression/ExSymExe8_false.yml                                                      false                            2.39        2.40        None
jpf-regression/ExSymExe8_true.yml                                                       true                             1.37        1.39        None
jpf-regression/ExSymExe9_false.yml                                                      false                            1.37        1.38        None
jpf-regression/ExSymExe9_true.yml                                                       true                             1.56        1.57        None
jpf-regression/ExSymExeArrays_false.yml                                                 false                            1.82        1.84        None
jpf-regression/ExSymExeArrays_true.yml                                                  true                             1.44        1.46        None
jpf-regression/ExSymExeBool_false.yml                                                   false                            1.57        1.58        None
jpf-regression/ExSymExeBool_true.yml                                                    true                             1.48        1.48        None
jpf-regression/ExSymExeComplexMath_false.yml                                            false                            1.92        1.95        None
jpf-regression/ExSymExeComplexMath_true.yml                                             true                             1.51        1.52        None
jpf-regression/ExSymExeD2I_false.yml                                                    false                            1.46        1.48        None
jpf-regression/ExSymExeD2I_true.yml                                                     true                             1.93        1.94        None
jpf-regression/ExSymExeD2L_false.yml                                                    true                             1.57        1.58        None
jpf-regression/ExSymExeD2L_true.yml                                                     true                             1.48        1.50        None
jpf-regression/ExSymExeF2I_false.yml                                                    false                            1.82        1.83        None
jpf-regression/ExSymExeF2I_true.yml                                                     true                             1.52        1.53        None
jpf-regression/ExSymExeF2L_false.yml                                                    true                             1.51        1.52        None
jpf-regression/ExSymExeF2L_true.yml                                                     true                             1.88        1.89        None
jpf-regression/ExSymExeFNEG_false.yml                                                   true                             1.56        1.56        None
jpf-regression/ExSymExeFNEG_true.yml                                                    true                             1.51        1.54        None
jpf-regression/ExSymExeGetStatic_false.yml                                              false                            1.37        1.38        None
jpf-regression/ExSymExeGetStatic_true.yml                                               true                             1.44        1.47        None
jpf-regression/ExSymExeI2D_false.yml                                                    true                             1.93        1.94        None
jpf-regression/ExSymExeI2D_true.yml                                                     true                             2.00        2.04        None
jpf-regression/ExSymExeI2F_false.yml                                                    false                            1.59        1.63        None
jpf-regression/ExSymExeI2F_true.yml                                                     true                             1.95        1.96        None
jpf-regression/ExSymExeLCMP_false.yml                                                   false                            1.67        1.69        None
jpf-regression/ExSymExeLCMP_true.yml                                                    true                             1.65        1.66        None
jpf-regression/ExSymExeLongBytecodes_false.yml                                          false                            1.99        2.00        None
jpf-regression/ExSymExeLongBytecodes_true.yml                                           true                             1.60        1.61        None
jpf-regression/ExSymExeResearch_false.yml                                               false                            1.65        1.66        None
jpf-regression/ExSymExeResearch_true.yml                                                true                             1.61        1.62        None
jpf-regression/ExSymExeSimple_false.yml                                                 false                            1.55        1.58        None
jpf-regression/ExSymExeSimple_true.yml                                                  true                             2.09        2.10        None
jpf-regression/ExSymExeSuzette_false.yml                                                false                            1.72        1.73        None
jpf-regression/ExSymExeSuzette_true.yml                                                 true                             1.61        1.61        None
jpf-regression/ExSymExeSwitch_false.yml                                                 false                            1.74        1.76        None
jpf-regression/ExSymExeSwitch_true.yml                                                  true                             1.80        1.84        None
jpf-regression/ExSymExeTestAssignments_false.yml                                        false                            2.07        2.08        None
jpf-regression/ExSymExeTestAssignments_true.yml                                         true                             1.64        1.66        None
jpf-regression/ExSymExeTestClassFields_false.yml                                        false                            1.61        1.62        None
jpf-regression/ExSymExeTestClassFields_true.yml                                         true                             1.72        1.74        None
jpf-regression/ExSymExe_false.yml                                                       false                            1.61        1.67        None
jpf-regression/ExSymExe_true.yml                                                        true                             1.69        1.70        None
jpf-regression/TestLazy_false.yml                                                       false                            1.65        1.66        None
jpf-regression/TestLazy_true.yml                                                        true                             2.06        2.07        None
java-ranger-regression/LoopCharAt.yml                                                   true                             2.45        2.46        None
java-ranger-regression/TCAS_prop1.yml                                                   false                            3.21        3.31        None
java-ranger-regression/TCAS_prop2.yml                                                   true                             8.32        8.36        None
java-ranger-regression/TCAS_prop3.yml                                                   true                             9.12        9.18        None
java-ranger-regression/apachecli_eqchk.yml                                              true                            45.87       45.89        None
java-ranger-regression/schedule_eqchk.yml                                               true                             4.89        4.90        None
java-ranger-regression/WBS/WBS_prop1.yml                                                false                            1.73        1.75        None
java-ranger-regression/WBS/WBS_prop2.yml                                                true                             4.55        4.56        None
java-ranger-regression/WBS/WBS_prop3.yml                                                false                            1.83        1.85        None
java-ranger-regression/WBS/WBS_prop4.yml                                                false                            5.32        5.34        None
java-ranger-regression/alarm/Alarm_prop1.yml                                            true                             2.29        2.31        None
java-ranger-regression/alarm/Alarm_prop10.yml                                           true                             2.19        2.21        None
java-ranger-regression/alarm/Alarm_prop2.yml                                            true                             2.21        2.24        None
java-ranger-regression/alarm/Alarm_prop3.yml                                            true                             2.10        2.11        None
java-ranger-regression/alarm/Alarm_prop4.yml                                            true                             2.16        2.18        None
java-ranger-regression/alarm/Alarm_prop5.yml                                            true                             2.08        2.09        None
java-ranger-regression/alarm/Alarm_prop6.yml                                            true                             2.21        2.21        None
java-ranger-regression/alarm/Alarm_prop8.yml                                            true                             2.08        2.09        None
java-ranger-regression/alarm/Alarm_prop9.yml                                            true                             2.05        2.06        None
java-ranger-regression/infusion/Infusion_prop1.yml                                      true                             1.95        1.96        None
java-ranger-regression/infusion/Infusion_prop10.yml                                     true                             2.09        2.11        None
java-ranger-regression/infusion/Infusion_prop11.yml                                     true                             1.99        2.00        None
java-ranger-regression/infusion/Infusion_prop12.yml                                     true                             2.03        2.05        None
