tool		SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
float-nonlinear-calculation/coral55.yml	true	true	1.963952	1.9804037189987866	87.977984
float-nonlinear-calculation/coral56.yml	true	true	1.975148	1.9975223250003182	79.867904
float-nonlinear-calculation/coral57.yml	true	true	2.023338	2.0273706579991995	88.621056
float-nonlinear-calculation/coral58.yml	true	true	1.959716	1.9726858459998766	79.437824
float-nonlinear-calculation/coral59.yml	true	true	1.978779	1.9916675139993458	78.209024
float-nonlinear-calculation/coral6.yml	true	unknown	2.536639	2.5440585850010393	78.123008
float-nonlinear-calculation/coral60.yml	true	true	2.667972	2.6882804289998603	78.663680
float-nonlinear-calculation/coral61.yml	true	true	1.916626	1.9197975730003236	79.122432
float-nonlinear-calculation/coral62.yml	true	true	1.924833	1.9349051119988872	78.700544
float-nonlinear-calculation/coral63.yml	true	true	1.943958	1.9571752960000595	78.839808
float-nonlinear-calculation/coral64.yml	true	true	2.048127	2.060975394999332	78.192640
float-nonlinear-calculation/coral65.yml	true	true	2.003085	2.017992561999563	81.731584
float-nonlinear-calculation/coral66.yml	true	true	1.904353	1.9146886600010475	78.893056
float-nonlinear-calculation/coral67.yml	true	true	2.515971	2.5383541219998733	78.688256
float-nonlinear-calculation/coral68.yml	true	true	2.765895	2.7787038759997813	82.096128
float-nonlinear-calculation/coral69.yml	true	true	1.935576	1.9412396770003397	78.311424
float-nonlinear-calculation/coral71.yml	true	unknown	2.003448	2.0134874239993223	93.216768
float-nonlinear-calculation/coral72.yml	true	unknown	1.923207	1.936465816999771	78.569472
float-nonlinear-calculation/coral73.yml	true	unknown	1.906823	1.9294359349987644	82.706432
float-nonlinear-calculation/coral74.yml	true	unknown	2.040695	2.0621154960008425	81.661952
float-nonlinear-calculation/coral75.yml	true	unknown	2.647973	2.666634797998995	81.141760
float-nonlinear-calculation/coral76.yml	true	true	2.856392	2.868294187999709	81.723392
float-nonlinear-calculation/coral77.yml	true	true	2.054303	2.0772945409989916	77.860864
float-nonlinear-calculation/coral79.yml	true	true	2.203025	2.223360717000105	80.973824
float-nonlinear-calculation/coral80.yml	true	true	2.218359	2.2255494099990756	81.702912
float-nonlinear-calculation/coral81.yml	true	unknown	2.094067	2.1009217539995007	87.965696
float-nonlinear-calculation/coral84.yml	true	unknown	2.603927	2.614886497000043	81.457152
float-nonlinear-calculation/coral9.yml	true	unknown	1.961593	1.9691513480011054	78.311424
float-nonlinear-calculation/coral91.yml	true	true	2.500358	2.507220020999739	78.442496
