tool		SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/instanceof6.yml	true	true	1.8548	1.8750748300008127	54.525952
jbmc-regression/instanceof7.yml	true	true	2.189018	2.2088812360016163	52.850688
jbmc-regression/instanceof8.yml	true	true	1.878396	1.8921296400003484	55.615488
jbmc-regression/interface1.yml	true	true	2.348377	2.3702135419989645	55.263232
jbmc-regression/java_append_char.yml	true	true	2.418259	2.4314729209982033	100.712448
jbmc-regression/lazyloading4.yml	true	true	1.973377	1.9966936189994158	54.280192
jbmc-regression/list1.yml	true	unknown	3.018007	3.0254789639984665	99.205120
jbmc-regression/long1.yml	true	true	1.871391	1.891191048998735	54.501376
jbmc-regression/lookupswitch1.yml	true	true	3.225389	3.249165406999964	101.421056
jbmc-regression/multinewarray.yml	true	true	2.513839	2.530670812000608	55.025664
jbmc-regression/overloading1.yml	true	true	2.016926	2.026780542000779	54.185984
jbmc-regression/package1.yml	true	true	2.065785	2.07950368100137	55.140352
jbmc-regression/putfield_getfield1.yml	true	true	1.872275	1.8923659860010957	52.834304
jbmc-regression/putstatic_getstatic1.yml	true	true	2.425049	2.438630713000748	53.051392
jbmc-regression/recursion2.yml	true	true	2.049426	2.0585232529992936	53.952512
jbmc-regression/return1.yml	true	true	2.086232	2.1099631350007257	53.686272
jbmc-regression/return2.yml	true	true	2.850596	2.8652519679999386	101.613568
jbmc-regression/store_load1.yml	true	true	2.127657	2.1319539550022455	53.039104
jbmc-regression/swap1.yml	true	true	2.169461	2.1920712949977315	53.936128
jbmc-regression/synchronized.yml	true	true	2.60732	2.622219934997702	53.231616
jbmc-regression/tableswitch1.yml	true	true	3.935178	3.9469272370006365	115.089408
jbmc-regression/uninitialised1.yml	true	true	1.974101	1.9843748690000211	53.649408
jbmc-regression/virtual1.yml	true	true	2.633355	2.65805323099994	53.035008
jbmc-regression/virtual2.yml	true	true	2.197252	2.2098452589998487	53.329920
jbmc-regression/virtual4.yml	true	true	1.917788	1.9315160309997736	53.329920
jbmc-regression/virtual_function_unwinding.yml	true	true	2.069546	2.091145544000028	55.840768
jpf-regression/ExDarko_false.yml	true	true	3.357048	3.3699246720025258	101.027840
jpf-regression/ExDarko_true.yml	true	true	2.399834	2.419428020999476	101.429248
jpf-regression/ExException_false.yml	false	false	2.24753	2.250833165999211	100.294656
jpf-regression/ExException_true.yml	true	true	2.960476	2.96499720599968	100.143104
jpf-regression/ExGenSymExe_false.yml	true	true	2.015186	2.0336831390013685	53.297152
jpf-regression/ExGenSymExe_true.yml	true	true	1.903851	1.9269271329976618	54.464512
jpf-regression/ExLazy_false.yml	true	true	2.547771	2.5568828970026516	100.978688
jpf-regression/ExLazy_true.yml	true	true	2.223817	2.227954112000589	101.756928
jpf-regression/ExMIT_false.yml	true	true	2.955565	2.9602639479999198	102.096896
jpf-regression/ExMIT_true.yml	true	true	2.302644	2.3064252350013703	100.155392
jpf-regression/ExSymExe10_false.yml	true	true	2.295814	2.299681951997627	103.124992
jpf-regression/ExSymExe10_true.yml	true	true	3.043081	3.0555236480031454	101.834752
jpf-regression/ExSymExe11_false.yml	true	true	2.022327	2.035591406001913	54.890496
jpf-regression/ExSymExe11_true.yml	true	true	2.234454	2.2469486859990866	100.220928
jpf-regression/ExSymExe12_false.yml	true	true	3.089301	3.103875793000043	103.624704
jpf-regression/ExSymExe12_true.yml	true	true	2.675495	2.684484474000783	114.413568
jpf-regression/ExSymExe13_false.yml	true	true	2.671796	2.6954765320006118	102.588416
jpf-regression/ExSymExe13_true.yml	true	true	3.336008	3.3618664349996834	122.675200
jpf-regression/ExSymExe14_false.yml	true	true	2.373948	2.3849005509982817	102.944768
jpf-regression/ExSymExe14_true.yml	true	true	2.317681	2.33347701099774	102.858752
jpf-regression/ExSymExe15_false.yml	true	true	2.527583	2.536499754001852	101.314560
jpf-regression/ExSymExe15_true.yml	true	true	2.445371	2.4610681800004386	113.958912
jpf-regression/ExSymExe16_false.yml	true	true	2.591092	2.609168769999087	53.932032
jpf-regression/ExSymExe16_true.yml	true	true	1.976304	1.9966793870007677	53.731328
jpf-regression/ExSymExe17_false.yml	true	true	1.947659	1.9717810900001496	53.071872
jpf-regression/ExSymExe17_true.yml	true	true	2.518545	2.533330793001369	53.096448
jpf-regression/ExSymExe18_false.yml	true	true	2.473064	2.4886821050022263	102.457344
jpf-regression/ExSymExe18_true.yml	true	true	1.908952	1.922923786998581	54.566912
jpf-regression/ExSymExe19_false.yml	true	true	2.943962	2.949064823002118	101.937152
jpf-regression/ExSymExe19_true.yml	true	unknown	2.396935	2.4109471769988886	126.894080
jpf-regression/ExSymExe1_false.yml	true	unknown	2.237386	2.250710116000846	123.318272
jpf-regression/ExSymExe1_true.yml	true	true	2.113226	2.1266047110002546	53.338112
jpf-regression/ExSymExe20_false.yml	true	unknown	4.944557	4.949212516999978	166.207488
jpf-regression/ExSymExe20_true.yml	true	true	1.767562	1.7880746800001361	54.665216
