tool		SPF Monday 11 August 2025 06:41:43 PM IST	SPF Monday 11 August 2025 06:41:43 PM IST	SPF Monday 11 August 2025 06:41:43 PM IST	SPF Monday 11 August 2025 06:41:43 PM IST
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
java-ranger-regression/TCAS_prop2.yml	true	true	45.632664	45.64814852199993	147.353600
java-ranger-regression/TCAS_prop3.yml	true	true	45.109566	45.1256341039998	142.368768
java-ranger-regression/apachecli_eqchk.yml	true	true	290.064866	290.1016977219999	170.291200
java-ranger-regression/schedule_eqchk.yml	true	true	61.685458	61.70239581999999	136.392704
java-ranger-regression/WBS/WBS_prop1.yml	false	false	2.851085	2.8739576489999763	102.019072
java-ranger-regression/WBS/WBS_prop2.yml	true	true	42.43982	42.45630282399998	136.048640
java-ranger-regression/WBS/WBS_prop3.yml	false	false	3.693975	3.716748386000063	102.653952
java-ranger-regression/WBS/WBS_prop4.yml	false	false	63.096344	63.114622585999996	134.782976
java-ranger-regression/alarm/Alarm_prop1.yml	true	true	3.238965	3.243684028000189	109.510656
java-ranger-regression/alarm/Alarm_prop10.yml	true	true	3.387334	3.392664894000063	107.749376
java-ranger-regression/alarm/Alarm_prop2.yml	true	true	3.183784	3.196021938000058	105.947136
java-ranger-regression/alarm/Alarm_prop3.yml	true	true	3.397463	3.408893514999818	108.576768
java-ranger-regression/alarm/Alarm_prop4.yml	true	true	3.428815	3.442780058000153	102.957056
java-ranger-regression/alarm/Alarm_prop5.yml	true	true	3.259839	3.2717515399999684	108.978176
java-ranger-regression/alarm/Alarm_prop6.yml	true	true	3.22326	3.2302669830000923	104.165376
java-ranger-regression/alarm/Alarm_prop8.yml	true	true	3.272168	3.283739704000027	106.205184
java-ranger-regression/alarm/Alarm_prop9.yml	true	true	3.164604	3.177712124999971	103.325696
java-ranger-regression/infusion/Infusion_prop1.yml	true	true	3.132942	3.1387076969999725	116.305920
java-ranger-regression/infusion/Infusion_prop10.yml	true	true	2.993008	3.004503146000161	103.485440
java-ranger-regression/infusion/Infusion_prop11.yml	true	true	3.232991	3.2462356809999164	119.500800
java-ranger-regression/infusion/Infusion_prop12.yml	true	true	2.998022	3.0076535069999863	106.635264
java-ranger-regression/infusion/Infusion_prop13.yml	true	true	3.034362	3.045098908	116.862976
java-ranger-regression/infusion/Infusion_prop2.yml	true	true	2.831707	2.836768199000062	102.793216
java-ranger-regression/infusion/Infusion_prop3.yml	true	true	3.847905	3.862149477999992	102.625280
java-ranger-regression/infusion/Infusion_prop4.yml	true	true	2.790917	2.8029575519999526	102.842368
java-ranger-regression/infusion/Infusion_prop5.yml	true	true	3.121811	3.135377931999983	120.160256
java-ranger-regression/infusion/Infusion_prop6.yml	true	true	2.997004	3.009204195999928	105.095168
java-ranger-regression/infusion/Infusion_prop7.yml	true	true	2.921559	2.9340969699999278	103.596032
java-ranger-regression/infusion/Infusion_prop8.yml	true	true	4.01045	4.021470753000131	116.461568
java-ranger-regression/infusion/Infusion_prop9.yml	true	true	3.019512	3.0392741010000464	102.809600
java-ranger-regression/siena_eqchk/siena_prop1.yml	true	unknown	28.437173	28.453957263999882	144.117760
java-ranger-regression/siena_eqchk/siena_prop2.yml	false	false	16.52451	16.538901973000065	131.923968
java-ranger-regression/replace5_eqchk/replace5_prop1.yml	true	true	139.056588	139.077898623	139.509760
java-ranger-regression/replace5_eqchk/replace5_prop2.yml	false	false	2.927073	2.932011153999838	103.165952
java-ranger-regression/nanoxml_eqchk/nanoxml_prop1.yml	true	unknown	2.789365	2.8017660069999692	100.315136
java-ranger-regression/nanoxml_eqchk/nanoxml_prop2.yml	false	unknown	3.107235	3.130569526000045	113.532928
java-ranger-regression/nanoxml_eqchk/nanoxml_prop3.yml	false	unknown	3.612435	3.626871725000001	100.851712
java-ranger-regression/printtokens_eqchk/printtokens_prop1.yml	true	unknown	2.414351	2.428288615000156	100.794368
java-ranger-regression/printtokens_eqchk/printtokens_prop2.yml	false	false	2.539739	2.552673324000125	101.982208
MinePump/spec1-5_product1.yml	false	false	3.48105	3.4862939660001757	106.254336
MinePump/spec1-5_product10.yml	false	false	2.462863	2.4667282279999654	106.262528
MinePump/spec1-5_product11.yml	false	false	10.214217	10.23196828999994	120.393728
MinePump/spec1-5_product12.yml	false	false	4.412893	4.416509826000038	109.481984
MinePump/spec1-5_product13.yml	false	false	2.812954	2.821989046999988	106.225664
MinePump/spec1-5_product14.yml	false	false	2.755958	2.774712991000115	106.369024
MinePump/spec1-5_product15.yml	false	false	14.635186	14.649759316999962	121.839616
MinePump/spec1-5_product16.yml	false	false	3.271337	3.275006867000002	110.268416
MinePump/spec1-5_product17.yml	false	false	2.399952	2.4195095280001624	106.024960
MinePump/spec1-5_product18.yml	false	false	2.476763	2.4804633319999994	106.336256
MinePump/spec1-5_product19.yml	false	false	10.165621	10.181511711000212	119.377920
MinePump/spec1-5_product2.yml	false	false	2.515855	2.518963087999964	106.405888
MinePump/spec1-5_product20.yml	false	false	3.166566	3.1800430900000265	109.469696
MinePump/spec1-5_product21.yml	false	false	2.610013	2.6172454900001867	106.717184
MinePump/spec1-5_product22.yml	false	false	2.634412	2.6476738589999513	106.168320
MinePump/spec1-5_product23.yml	false	false	9.948234	9.953168086000005	123.572224
MinePump/spec1-5_product24.yml	false	false	3.161458	3.1841805279998425	109.572096
MinePump/spec1-5_product25.yml	false	false	3.397381	3.402854710999918	107.270144
MinePump/spec1-5_product26.yml	false	false	2.568625	2.5832912900000338	106.770432
MinePump/spec1-5_product27.yml	false	false	10.961207	10.968935459000022	123.723776
MinePump/spec1-5_product28.yml	false	false	4.179654	4.193663856000057	111.177728
MinePump/spec1-5_product29.yml	false	false	2.627444	2.6411782600000606	106.704896
MinePump/spec1-5_product3.yml	false	false	10.698657	10.703524273999847	124.170240
MinePump/spec1-5_product30.yml	false	false	2.710796	2.713789148999922	105.910272
MinePump/spec1-5_product31.yml	false	false	14.966631	14.971871016000023	118.456320
MinePump/spec1-5_product32.yml	false	false	3.192515	3.2160923869998896	109.723648
MinePump/spec1-5_product33.yml	false	false	2.317241	2.3303139229999488	101.535744
MinePump/spec1-5_product34.yml	false	false	2.288978	2.309407229000044	100.757504
MinePump/spec1-5_product35.yml	false	false	9.387915	9.392642827999907	116.109312
MinePump/spec1-5_product36.yml	false	false	3.062425	3.0704179090000707	108.056576
MinePump/spec1-5_product37.yml	false	false	2.433375	2.4428479470000184	101.269504
MinePump/spec1-5_product38.yml	false	false	2.439334	2.458778127000187	101.474304
MinePump/spec1-5_product39.yml	false	false	9.935658	9.939908111999785	116.088832
MinePump/spec1-5_product4.yml	false	false	3.066012	3.079767555999979	110.063616
MinePump/spec1-5_product40.yml	false	false	4.060083	4.073373174999915	108.400640
MinePump/spec1-5_product41.yml	false	false	2.862998	2.8707540110001446	106.934272
MinePump/spec1-5_product42.yml	false	false	2.740876	2.74417825799992	106.909696
MinePump/spec1-5_product43.yml	false	false	15.018246	15.029813763999982	118.730752
MinePump/spec1-5_product44.yml	false	false	3.051794	3.0552407370000765	109.596672
MinePump/spec1-5_product45.yml	false	false	2.799195	2.8125371209998775	108.027904
MinePump/spec1-5_product46.yml	false	false	2.834948	2.8386013629999525	107.552768
MinePump/spec1-5_product47.yml	false	false	9.976119	9.98004583199986	118.673408
MinePump/spec1-5_product48.yml	false	false	3.217181	3.22072917100013	109.457408
MinePump/spec1-5_product49.yml	false	false	2.390282	2.4014707890000864	101.838848
MinePump/spec1-5_product5.yml	false	false	2.510264	2.5246410849999847	107.163648
MinePump/spec1-5_product50.yml	false	false	2.526203	2.534847667000122	101.105664
MinePump/spec1-5_product51.yml	false	false	10.030889	10.044771396999977	119.181312
MinePump/spec1-5_product52.yml	false	false	2.969424	2.9827073050000763	107.835392
MinePump/spec1-5_product53.yml	false	false	2.27575	2.29806074000021	101.482496
MinePump/spec1-5_product54.yml	false	false	2.259647	2.2680176530000153	100.618240
MinePump/spec1-5_product55.yml	false	false	13.767017	13.778652978000082	122.286080
MinePump/spec1-5_product56.yml	false	false	3.225481	3.233250257000009	108.134400
MinePump/spec1-5_product57.yml	true	true	86.434541	86.44862632200011	141.516800
MinePump/spec1-5_product58.yml	true	true	76.139237	76.14716821900015	138.842112
MinePump/spec1-5_product59.yml	true	true	84.57436	84.59684469800004	140.832768
MinePump/spec1-5_product6.yml	false	false	3.565387	3.5792968789999122	106.643456
MinePump/spec1-5_product60.yml	true	true	124.117824	124.13569837099999	140.775424
MinePump/spec1-5_product61.yml	true	true	117.391165	117.41074841900013	138.317824
MinePump/spec1-5_product62.yml	true	true	83.339584	83.34804321999991	139.046912
MinePump/spec1-5_product63.yml	true	true	85.035386	85.05137372200011	144.269312
MinePump/spec1-5_product64.yml	true	true	86.573596	86.59790251599998	141.574144
MinePump/spec1-5_product7.yml	false	false	10.31388	10.318214295999951	118.513664
MinePump/spec1-5_product8.yml	false	false	4.409783	4.432965549000073	110.292992
MinePump/spec1-5_product9.yml	false	false	3.61442	3.62965146800002	106.946560
algorithms/BellmanFord-FunSat01.yml	true	unknown	2.977967	2.991676220000045	110.145536
algorithms/BellmanFord-FunSat02.yml	false	unknown	2.212264	2.2177634959998613	109.363200
algorithms/BellmanFord-FunUnsat01.yml	false	unknown	2.935373	2.939918248999902	109.940736
algorithms/BellmanFord-FunUnsat02.yml	false	unknown	2.315156	2.328243999000051	109.842432
algorithms/BellmanFord-MemSat01.yml	true	unknown	2.260998	2.265192147000107	109.801472
algorithms/BellmanFord-MemSat02.yml	true	unknown	2.815179	2.8188741890000983	110.981120
algorithms/BellmanFord-MemUnsat01.yml	false	unknown	2.521087	2.5278868899999907	123.056128
algorithms/BellmanFord-MemUnsat02.yml	false	unknown	2.670607	2.6745289119999143	100.335616
algorithms/BinaryTreeSearch-FunSat01.yml	true	true	22.070606	22.076835870999957	145.252352
algorithms/BinaryTreeSearch-FunUnsat01.yml	false	false	3.883496	3.895708148999802	103.333888
algorithms/BinaryTreeSearch-MemSat01.yml	true	true	25.153619	25.167727172000014	144.568320
algorithms/BinaryTreeSearch-MemUnsat01.yml	false	false	3.038248	3.0507598019999023	102.768640
algorithms/BinaryTreeSearch-MemUnsat02.yml	false	false	2.873489	2.8778358800000206	101.302272
algorithms/InsertionSort-FunSat01.yml	true	unknown	2.800794	2.8140133370000058	101.527552
algorithms/InsertionSort-FunSat02.yml	true	unknown	2.128965	2.142408811999985	101.572608
algorithms/InsertionSort-FunUnsat01.yml	false	unknown	2.55794	2.5717970860000605	101.326848
algorithms/InsertionSort-MemSat01.yml	true	unknown	2.013878	2.02672845699999	100.937728
algorithms/InsertionSort-MemUnsat01.yml	false	unknown	1.930601	1.9346052609998878	101.593088
algorithms/MergeSortIterative-FunSat01.yml	true	unknown	1.985914	1.98888194999995	100.847616
algorithms/MergeSortIterative-FunSat02.yml	true	unknown	2.548682	2.5621252749999712	101.675008
algorithms/MergeSortIterative-FunUnsat01.yml	false	unknown	2.562888	2.5756685179999295	101.621760
algorithms/MergeSortIterative-MemSat01.yml	false	unknown	2.010506	2.013511698000002	100.941824
algorithms/MergeSortIterative-MemUnsat01.yml	false	unknown	2.054916	2.058424952999985	101.384192
algorithms/RedBlackTree-FunSat01.yml	true	true	5.806278	5.8196285480000824	111.263744
algorithms/RedBlackTree-FunUnsat01.yml	false	false	3.546781	3.550184219999892	107.630592
algorithms/RedBlackTree-MemSat01.yml	true	true	22.688663	22.69915896800012	138.526720
algorithms/RedBlackTree-MemUnsat01.yml	false	false	5.20102	5.205149798000093	120.651776
algorithms/SortedListInsert-FunSat01.yml	true	true	20.201069	20.215217617999997	144.781312
algorithms/SortedListInsert-FunSat02.yml	true	true	39.554948	39.58001120500012	139.931648
algorithms/SortedListInsert-FunUnsat01.yml	false	false	5.333073	5.346983052000041	119.799808
algorithms/SortedListInsert-MemSat01.yml	true	true	12.48242	12.494294084999865	135.127040
algorithms/SortedListInsert-MemUnsat01.yml	false	false	2.162771	2.166469786000107	102.383616
algorithms/Trie-FunSat01.yml	true	true	2.493636	2.503023209000048	113.979392
algorithms/Trie-FunUnsat01.yml	false	false	2.700513	2.714288730999897	99.983360
algorithms/Trie-MemSat01.yml	true	true	2.227143	2.230278779999935	100.589568
algorithms/Trie-MemUnsat01.yml	false	false	2.989223	3.006881432	113.979392
algorithms/Tsp-FunSat01.yml	false	unknown	2.164547	2.1677597909999804	101.109760
algorithms/Tsp-FunUnsat01.yml	false	unknown	2.567302	2.5798706569999013	100.667392
algorithms/Tsp-MemSat01.yml	true	unknown	2.005058	2.017547689999901	99.880960
algorithms/Tsp-MemUnsat01.yml	false	unknown	2.106903	2.1197214609999264	100.409344
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml	false	unknown	2.086917	2.109850495000046	54.562816
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml	false	unknown	1.859959	1.8807804189998478	54.779904
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml	true	unknown	1.761744	1.784277722999832	54.067200
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml	false	unknown	2.103996	2.126829689000033	54.484992
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml	false	unknown	1.771956	1.7866848930000288	53.956608
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml	true	unknown	1.731863	1.7373359470000196	59.396096
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml	false	unknown	1.911439	1.9146326110001155	83.189760
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml	false	unknown	2.006574	2.018581544999961	81.182720
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml	true	unknown	2.429119	2.4376762280001003	81.051648
jdart-regression/OverapproximationString01.yml	false	false	1.773342	1.7962111530000584	80.420864
jdart-regression/URLDecoder01.yml	true	false	1.642248	1.6497018029999708	56.848384
jdart-regression/URLDecoder02.yml	false	false	1.639896	1.6626429440000265	56.446976
jdart-regression/addition01.yml	false	true	2.655642	2.658880857999975	111.996928
jdart-regression/array-iteration01.yml	false	unknown	2.08465	2.0950305639998987	122.634240
jdart-regression/boundcheck100.yml	false	false	7.415335	7.428733743000066	113.471488
jdart-regression/boundcheck200.yml	false	false	13.315808	13.330118104000121	114.331648
jdart-regression/boundcheck30.yml	false	false	4.715601	4.729745146999903	104.624128
jdart-regression/double2long.yml	false	true	1.738489	1.749353630999849	78.090240
jdart-regression/float.yml	false	true	1.74368	1.757276314000137	77.361152
jdart-regression/list2.yml	true	true	287.335409	287.5614706939998	189.030400
jdart-regression/radians.yml	false	unknown	1.727684	1.748961842999961	53.092352
jdart-regression/shifting.yml	false	unknown	2.51893	2.530707368999856	109.641728
jdart-regression/shifting2.yml	false	unknown	2.3011	2.3139045820000774	124.645376
jdart-regression/shifting3.yml	false	unknown	2.018118	2.0309220379999715	108.929024
jdart-regression/startswith.yml	true	true	2.693511	2.7173740200000793	94.453760
securibench/Aliasing1.yml	false	false	3.620047	3.624010387999988	82.452480
securibench/Aliasing2.yml	true	true	3.185881	3.2083275420000064	54.030336
securibench/Aliasing3.yml	true	true	3.783619	3.8052549829999407	56.860672
securibench/Aliasing4.yml	false	false	3.501756	3.5124862420000227	87.285760
securibench/Aliasing5.yml	false	false	3.529438	3.547876761999987	96.489472
securibench/Aliasing6.yml	false	false	3.874043	3.897255632999986	83.275776
securibench/Arrays1.yml	false	false	4.124658	4.1415675700000065	84.996096
securibench/Arrays10.yml	false	unknown	3.036472	3.059583286999896	81.780736
securibench/Arrays2.yml	false	false	4.404251	4.414488063000135	98.607104
securibench/Arrays3.yml	false	false	3.148616	3.1568935990001137	86.986752
securibench/Arrays4.yml	false	false	3.348705	3.362131789000159	82.141184
securibench/Arrays5.yml	true	true	2.95374	2.9663803539999662	59.916288
securibench/Arrays6.yml	false	false	4.116824	4.136574909999808	84.652032
securibench/Arrays7.yml	false	false	3.245704	3.2681207809998796	84.725760
securibench/Arrays8.yml	false	false	3.369328	3.372725131999914	90.427392
securibench/Arrays9.yml	false	false	4.166065	4.177857778000089	84.832256
securibench/Basic1.yml	false	false	3.223472	3.235810254999933	85.245952
securibench/Basic10.yml	false	false	3.998075	4.022113033999858	87.756800
securibench/Basic11.yml	false	unknown	3.015884	3.0387720490000447	59.465728
securibench/Basic12.yml	false	false	3.503293	3.5134619640000437	102.264832
securibench/Basic15.yml	false	false	3.28892	3.3106065800000124	82.178048
securibench/Basic16.yml	false	false	4.181787	4.206481367999913	82.755584
securibench/Basic17.yml	false	false	3.602165	3.620746787999906	84.078592
securibench/Basic18.yml	false	false	5.257612	5.2635534020000705	93.265920
securibench/Basic19.yml	false	false	3.542078	3.5588425959999768	81.711104
securibench/Basic2.yml	false	false	3.714586	3.7349569609998525	102.699008
securibench/Basic20.yml	false	false	4.287753	4.317939072999934	83.726336
securibench/Basic21.yml	false	unknown	3.636079	3.6511117120001018	63.070208
securibench/Basic24.yml	false	unknown	3.568891	3.5898960130000432	59.105280
securibench/Basic25.yml	false	unknown	3.419995	3.4604917409999416	69.136384
securibench/Basic26.yml	false	false	4.252959	4.270455305000041	82.169856
securibench/Basic27.yml	false	false	4.081472	4.115947419999884	95.735808
securibench/Basic28.yml	true	true	3.787844	3.828009768000129	54.890496
securibench/Basic29.yml	false	false	3.86811	3.8860052679999626	99.659776
securibench/Basic3.yml	false	unknown	3.178229	3.2669801389999975	54.865920
securibench/Basic30.yml	false	false	4.098781	4.112882355000011	83.116032
securibench/Basic31.yml	false	false	4.644933	4.658845075000045	96.378880
securibench/Basic32.yml	false	false	3.707933	3.721722604999968	85.327872
securibench/Basic33.yml	false	false	3.276482	3.28938395199998	82.972672
securibench/Basic34.yml	false	false	3.425269	3.49667423599999	86.671360
securibench/Basic35.yml	false	false	4.928448	4.942433304999895	83.972096
securibench/Basic37.yml	false	unknown	3.170594	3.1747913389999667	102.563840
securibench/Basic38.yml	false	unknown	3.118378	3.1313677439998173	102.674432
securibench/Basic39.yml	false	unknown	4.054051	4.065695460000143	102.944768
securibench/Basic4.yml	false	false	3.338943	3.3927236019999327	106.979328
securibench/Basic5.yml	false	unknown	3.213494	3.235572709000053	55.664640
securibench/Basic6.yml	true	unknown	3.269069	3.2902693060000274	54.906880
securibench/Basic7.yml	false	unknown	3.5805	3.593863565999982	56.672256
securibench/Basic8.yml	true	true	3.110634	3.158356240000103	55.005184
securibench/Basic9.yml	false	false	4.232416	4.296458800999972	102.670336
securibench/Collections1.yml	false	false	3.268019	3.282775774000129	83.062784
securibench/Collections10.yml	false	false	3.270087	3.2829024100001334	83.488768
securibench/Collections12.yml	false	false	3.273398	3.2995459980002124	83.009536
securibench/Collections13.yml	false	true	3.748218	3.7709764589999395	61.022208
securibench/Collections14.yml	false	false	5.155414	5.1718961560000025	95.842304
securibench/Collections2.yml	false	false	3.22585	3.2489082170000074	82.124800
securibench/Collections3.yml	false	false	3.32721	3.341331102999902	82.456576
securibench/Collections4.yml	false	false	3.303878	3.326340679000168	82.014208
securibench/Collections5.yml	false	false	4.235415	4.24917184800006	83.374080
securibench/Collections6.yml	false	false	3.568514	3.581105010000101	82.464768
securibench/Collections7.yml	false	false	3.355839	3.3785208550000334	82.624512
securibench/Collections8.yml	true	true	3.891938	3.9102554979999695	62.976000
securibench/Collections9.yml	true	unknown	3.224817	3.2356032739999137	82.051072
securibench/Datastructures1.yml	false	false	4.142745	4.165815186999907	83.095552
securibench/Datastructures2.yml	false	false	3.120972	3.144814584999949	82.571264
securibench/Datastructures3.yml	false	false	3.22194	3.244477242999892	84.103168
securibench/Datastructures4.yml	true	true	2.822908	2.84537540600013	54.870016
securibench/Datastructures5.yml	false	unknown	3.624619	3.663392441000042	54.710272
securibench/Datastructures6.yml	false	false	4.318196	4.341077233000078	100.331520
securibench/Factories1.yml	false	unknown	3.538452	3.551699903000099	55.013376
securibench/Factories2.yml	false	false	3.213744	3.2171499879998464	86.700032
securibench/Factories3.yml	false	false	3.40953	3.4193536669999958	82.989056
securibench/Inter1.yml	false	false	4.239948	4.255929576999961	87.543808
securibench/Inter10.yml	false	unknown	3.613971	3.6422886670000025	55.230464
securibench/Inter11.yml	false	unknown	3.148166	3.1757625149998603	60.252160
securibench/Inter12.yml	false	false	3.463907	3.4933649160000186	83.279872
securibench/Inter13.yml	false	false	3.671651	3.6857092149998607	86.081536
securibench/Inter14.yml	false	false	5.310061	5.329547951999984	90.222592
securibench/Inter2.yml	false	false	3.774362	3.788300511999978	98.123776
securibench/Inter3.yml	false	false	5.210752	5.225121925999929	89.817088
securibench/Inter4.yml	false	false	3.534927	3.56597730999988	82.530304
securibench/Inter5.yml	false	unknown	3.311314	3.3285640080000576	55.050240
securibench/Inter6.yml	false	false	3.283983	3.2971870540000054	86.761472
securibench/Inter7.yml	false	false	3.498117	3.511179158999994	95.514624
securibench/Inter8.yml	false	false	3.812628	3.8285445259998596	95.559680
securibench/Inter9.yml	false	unknown	3.89234	3.9057972089999566	61.833216
securibench/Pred1.yml	true	true	3.691069	3.7132278250001036	55.730176
securibench/Pred2.yml	false	false	3.676317	3.697980889000064	116.076544
securibench/Pred3.yml	true	true	3.369557	3.382841937000194	102.486016
securibench/Pred4.yml	false	false	3.429081	3.43300910500011	82.206720
securibench/Pred5.yml	false	false	4.183377	4.204700045999971	84.754432
securibench/Pred6.yml	true	true	3.665703	3.689347746999829	56.147968
securibench/Pred7.yml	true	true	3.22602	3.252003261000027	54.718464
securibench/Pred8.yml	false	false	3.592522	3.621187342999974	82.591744
securibench/Pred9.yml	true	true	3.651124	3.6678083819999756	82.010112
securibench/Refl1.yml	false	false	4.116632	4.130434845000082	83.419136
securibench/Refl2.yml	false	true	3.720136	3.736617387000024	59.703296
securibench/Refl3.yml	false	false	3.394734	3.4179070870000032	83.333120
securibench/Refl4.yml	false	false	3.303707	3.326166978999936	87.044096
securibench/Sanitizers1.yml	false	TIMEOUT	900.783226	901.0045376109997	2289.659904
securibench/Sanitizers2.yml	true	OUT OF MEMORY	365.97718	366.25927473399975	2999.996416
securibench/Sanitizers3.yml	true	unknown	4.102778	4.123938752999948	62.287872
securibench/Sanitizers4.yml	false	TIMEOUT	900.970635	911.8002946290001	1148.530688
securibench/Sanitizers5.yml	false	unknown	3.345517	3.3729424779999135	62.513152
securibench/Sanitizers6.yml	true	true	24.523605	24.536460842999986	189.427712
securibench/Session1.yml	false	false	3.576512	3.589842426000132	83.021824
securibench/Session2.yml	false	false	3.975801	4.0166515670000535	83.140608
securibench/Session3.yml	false	false	3.943716	3.9744897050002237	95.752192
securibench/StrongUpdates1.yml	true	true	3.336915	3.348289474000012	56.217600
securibench/StrongUpdates2.yml	true	true	3.26816	3.293258797999897	56.066048
securibench/StrongUpdates3.yml	true	true	3.329884	3.375369010999975	56.975360
securibench/StrongUpdates4.yml	true	true	3.601697	3.623057493999795	55.898112
securibench/StrongUpdates5.yml	true	unknown	3.93568	3.957337227999915	55.640064
float-nonlinear-calculation/Bessel.yml	true	true	2.011596	2.023663503999842	79.638528
float-nonlinear-calculation/Conflict.yml	true	true	2.445168	2.464800491999995	81.199104
float-nonlinear-calculation/EulerMethod.yml	false	unknown	2.15607	2.1734432870000546	92.708864
float-nonlinear-calculation/MathSin.yml	false	unknown	2.353795	2.3760378680001395	54.099968
float-nonlinear-calculation/Optimization1.yml	false	unknown	2.693634	2.7053628189999017	77.987840
float-nonlinear-calculation/Optimization2.yml	false	unknown	2.466822	2.485606609000115	81.379328
float-nonlinear-calculation/Optimization3.yml	false	true	2.97408	2.989958142999967	90.697728
float-nonlinear-calculation/Optimization4.yml	false	unknown	2.396935	2.4105721759999597	78.139392
float-nonlinear-calculation/Optimization5.yml	false	unknown	2.889644	2.903141522999931	78.327808
float-nonlinear-calculation/Optimization6.yml	false	unknown	2.410153	2.4219693580000694	78.508032
float-nonlinear-calculation/PartitionEx.yml	true	true	2.045058	2.049248862000013	78.049280
float-nonlinear-calculation/TurnLogic.yml	true	true	1.836826	1.849659513000006	53.891072
float-nonlinear-calculation/coral1.yml	false	unknown	2.987866	3.0010737229999904	77.647872
float-nonlinear-calculation/coral10.yml	false	unknown	2.640713	2.6582663500000763	79.065088
float-nonlinear-calculation/coral11.yml	false	unknown	3.128705	3.144046847999789	79.790080
float-nonlinear-calculation/coral12.yml	false	unknown	2.709474	2.715129955999828	78.188544
float-nonlinear-calculation/coral13.yml	false	unknown	3.089798	3.0973775840000144	78.700544
float-nonlinear-calculation/coral14.yml	false	unknown	2.466298	2.4761209400001007	77.885440
float-nonlinear-calculation/coral15.yml	false	unknown	2.61078	2.6317108590001226	80.850944
float-nonlinear-calculation/coral16.yml	false	true	3.238181	3.2520345030000044	78.049280
float-nonlinear-calculation/coral17.yml	false	unknown	2.64898	2.671496394000087	78.585856
float-nonlinear-calculation/coral18.yml	false	unknown	3.121744	3.12878637100016	77.815808
float-nonlinear-calculation/coral19.yml	false	unknown	2.456774	2.469160602000102	77.778944
float-nonlinear-calculation/coral2.yml	false	unknown	2.827174	2.8381088650000947	78.503936
float-nonlinear-calculation/coral20.yml	false	unknown	2.441375	2.4586454210000284	78.745600
float-nonlinear-calculation/coral21.yml	false	unknown	2.973354	2.9943273700000645	78.753792
float-nonlinear-calculation/coral22.yml	false	unknown	2.546385	2.5591332359999797	79.675392
float-nonlinear-calculation/coral23.yml	true	true	2.986171	3.0097937389998606	78.979072
float-nonlinear-calculation/coral26.yml	true	true	2.963408	2.9952975720000268	79.024128
float-nonlinear-calculation/coral27.yml	false	unknown	2.882482	2.8879559760000575	78.782464
float-nonlinear-calculation/coral28.yml	false	unknown	2.583549	2.587798695999936	77.774848
float-nonlinear-calculation/coral29.yml	false	unknown	2.454532	2.4722746679999545	81.629184
float-nonlinear-calculation/coral3.yml	true	true	2.872308	2.87616032599999	79.331328
float-nonlinear-calculation/coral30.yml	false	unknown	2.302317	2.32506618299999	54.038528
float-nonlinear-calculation/coral31.yml	false	true	2.771088	2.786187689000144	78.913536
float-nonlinear-calculation/coral32.yml	false	unknown	2.558009	2.5681045639998956	78.917632
float-nonlinear-calculation/coral33.yml	false	unknown	2.710865	2.715439700999923	79.392768
float-nonlinear-calculation/coral34.yml	false	unknown	2.448183	2.461366807000104	78.422016
float-nonlinear-calculation/coral35.yml	false	unknown	2.724844	2.7538978299999144	78.594048
float-nonlinear-calculation/coral36.yml	false	unknown	2.190773	2.2124855860001844	55.308288
float-nonlinear-calculation/coral38.yml	false	unknown	2.760415	2.782989160999932	81.637376
float-nonlinear-calculation/coral39.yml	false	unknown	2.310127	2.323241367000037	77.783040
float-nonlinear-calculation/coral4.yml	false	unknown	2.909817	2.9140168769999946	78.434304
float-nonlinear-calculation/coral40.yml	false	unknown	2.403861	2.414300787000002	79.310848
float-nonlinear-calculation/coral41.yml	false	unknown	2.688111	2.7379023039998174	81.645568
float-nonlinear-calculation/coral42.yml	false	unknown	3.121349	3.135067202999835	78.548992
float-nonlinear-calculation/coral43.yml	false	unknown	2.841932	2.8491487320000033	77.692928
float-nonlinear-calculation/coral44.yml	false	unknown	3.169871	3.179341045000001	77.455360
float-nonlinear-calculation/coral45.yml	false	unknown	2.465033	2.472590878999881	78.454784
float-nonlinear-calculation/coral46.yml	true	unknown	3.005904	3.0199185320000197	78.819328
float-nonlinear-calculation/coral48.yml	false	true	2.473021	2.4861407859998508	78.446592
float-nonlinear-calculation/coral49.yml	false	unknown	3.080537	3.103513301000021	78.946304
