tool		SPF Wednesday 27 November 2019 02:15:09 AM IST	SPF Wednesday 27 November 2019 02:15:09 AM IST	SPF Wednesday 27 November 2019 02:15:09 AM IST	SPF Wednesday 27 November 2019 02:15:09 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
float-nonlinear-calculation/coral46.yml	true	unknown	2.405683	2.4247072879998086	58.003456
float-nonlinear-calculation/coral48.yml	true	unknown	2.516654	2.529883484000493	63.311872
float-nonlinear-calculation/coral49.yml	true	unknown	2.298788	2.314895245000116	60.534784
float-nonlinear-calculation/coral5.yml	true	unknown	2.625249	2.6419654880000962	72.134656
float-nonlinear-calculation/coral50.yml	true	unknown	2.416304	2.4349127179993957	57.319424
float-nonlinear-calculation/coral51.yml	true	unknown	2.3193	2.3407427529991764	58.556416
float-nonlinear-calculation/coral52.yml	true	unknown	1.716002	1.7187841779996234	57.122816
float-nonlinear-calculation/coral53.yml	true	unknown	2.323594	2.3370325949999824	57.073664
float-nonlinear-calculation/coral54.yml	true	unknown	1.738235	1.7622939970005973	56.692736
float-nonlinear-calculation/coral55.yml	true	unknown	2.53072	2.543002032000004	62.402560
float-nonlinear-calculation/coral56.yml	true	unknown	2.465046	2.4752269430000524	65.822720
float-nonlinear-calculation/coral57.yml	true	unknown	1.814459	1.8236335709998457	65.085440
float-nonlinear-calculation/coral58.yml	true	unknown	2.545598	2.5595776700001807	62.832640
float-nonlinear-calculation/coral59.yml	true	unknown	2.657271	2.669525490999149	72.925184
float-nonlinear-calculation/coral6.yml	true	unknown	2.308416	2.3123549429992636	57.774080
float-nonlinear-calculation/coral60.yml	true	unknown	1.880404	1.888838749999195	64.102400
float-nonlinear-calculation/coral61.yml	true	unknown	2.486404	2.496050512000693	63.606784
float-nonlinear-calculation/coral62.yml	true	unknown	2.42528	2.431939391999549	62.832640
float-nonlinear-calculation/coral63.yml	true	unknown	2.530016	2.533735240000169	62.619648
float-nonlinear-calculation/coral64.yml	true	unknown	1.820513	1.831713843000216	62.582784
float-nonlinear-calculation/coral65.yml	true	unknown	2.492989	2.4962778690005507	63.332352
float-nonlinear-calculation/coral66.yml	true	unknown	1.875672	1.8782480700001543	64.905216
float-nonlinear-calculation/coral67.yml	true	unknown	2.350928	2.36483114100065	63.414272
float-nonlinear-calculation/coral68.yml	true	unknown	2.590759	2.6048989920000167	63.803392
float-nonlinear-calculation/coral69.yml	true	unknown	1.831895	1.8413063839998358	63.266816
float-nonlinear-calculation/coral71.yml	true	unknown	2.334782	2.3381689759999063	58.109952
float-nonlinear-calculation/coral72.yml	true	unknown	2.307823	2.32992935799939	57.585664
float-nonlinear-calculation/coral73.yml	true	unknown	2.406891	2.426926714999354	61.566976
float-nonlinear-calculation/coral74.yml	true	unknown	1.740314	1.758553061999919	60.014592
float-nonlinear-calculation/coral75.yml	true	unknown	2.437914	2.445900636999795	58.871808
float-nonlinear-calculation/coral76.yml	true	unknown	2.387092	2.3901366099998995	64.409600
float-nonlinear-calculation/coral77.yml	true	unknown	2.448156	2.469927120000648	62.779392
float-nonlinear-calculation/coral79.yml	true	unknown	1.780225	1.7847241859999485	65.404928
float-nonlinear-calculation/coral80.yml	true	unknown	2.54209	2.5543680720002158	63.406080
float-nonlinear-calculation/coral81.yml	true	unknown	2.308727	2.3162966219997543	56.913920
float-nonlinear-calculation/coral84.yml	true	unknown	1.724887	1.7454685160000736	60.760064
float-nonlinear-calculation/coral9.yml	true	unknown	2.115612	2.128203857999324	57.303040
float-nonlinear-calculation/coral91.yml	true	unknown	1.694639	1.7077280829998926	62.525440
