tool		SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/exceptions10.yml	true	false	1.997871	2.58883182999989	61.558784
jbmc-regression/exceptions11.yml	true	false	2.086439	2.5711824879999767	53.133312
jbmc-regression/exceptions12.yml	true	false	2.09571	2.8938873249999233	52.727808
jbmc-regression/exceptions13.yml	true	false	1.949028	2.4703905100000156	54.272000
jbmc-regression/exceptions14.yml	true	true	1.965494	2.577044062999903	54.149120
jbmc-regression/exceptions15.yml	true	true	2.089546	2.7714765880000414	53.080064
jbmc-regression/exceptions16.yml	true	false	2.086871	2.7735184629998457	53.501952
jbmc-regression/exceptions18.yml	true	true	2.086058	2.5632092809998994	53.628928
jbmc-regression/exceptions2.yml	true	false	2.048631	2.7951067199999216	53.276672
jbmc-regression/exceptions3.yml	true	false	2.021228	2.8546057800001563	53.207040
jbmc-regression/exceptions4.yml	true	true	2.018233	2.8300380610000957	54.509568
jbmc-regression/exceptions5.yml	true	true	1.94218	2.184077720999994	53.555200
jbmc-regression/exceptions6.yml	true	false	1.885478	2.2248901350001233	56.193024
jbmc-regression/exceptions7.yml	true	false	1.848968	2.2214762169999176	52.887552
jbmc-regression/exceptions8.yml	true	false	1.950514	2.519840122000005	52.924416
jbmc-regression/exceptions9.yml	true	true	1.987339	2.555888279999863	53.596160
jbmc-regression/fcmpx_dcmpx1.yml	true	true	1.937643	2.8929787940001006	55.066624
jbmc-regression/iarith1.yml	true	true	2.053794	2.6102729120000276	52.953088
jbmc-regression/iarith2.yml	true	true	1.848395	2.353829117000032	54.312960
jbmc-regression/if_acmp1.yml	true	true	2.064176	2.505461906999926	52.916224
jbmc-regression/if_expr1.yml	true	true	2.224606	3.123929113000031	80.384000
jbmc-regression/if_icmp1.yml	true	true	2.122243	2.519622335000122	78.528512
jbmc-regression/ifxx1.yml	true	true	1.995805	2.8097853270000996	53.542912
jbmc-regression/instanceof1.yml	true	true	1.91854	2.334922001999985	53.374976
jbmc-regression/instanceof2.yml	true	true	1.949979	2.6908581289999347	54.484992
jbmc-regression/instanceof3.yml	true	true	1.96243	2.411412035000012	52.752384
jbmc-regression/instanceof4.yml	true	true	1.990835	2.7232409279999956	53.547008
jbmc-regression/instanceof5.yml	true	true	1.998212	2.879449718999922	52.957184
jbmc-regression/instanceof6.yml	true	true	1.85116	2.3767548910000187	53.792768
jbmc-regression/instanceof7.yml	true	true	1.940874	2.5443846999999096	53.669888
jbmc-regression/instanceof8.yml	true	true	2.0102	2.7151910009999938	53.342208
jbmc-regression/interface1.yml	true	false	1.945898	2.397162775999959	55.300096
jbmc-regression/java_append_char.yml	true	false	1.970387	2.24109618600005	79.253504
jbmc-regression/lazyloading4.yml	true	true	1.840824	2.1292544689999886	53.182464
jbmc-regression/list1.yml	true	true	110.161811	140.214690603	161.538048
jbmc-regression/long1.yml	true	true	1.788146	1.9673110969999925	54.124544
jbmc-regression/lookupswitch1.yml	true	true	2.149306	2.763662919000126	78.815232
jbmc-regression/multinewarray.yml	true	true	1.878438	2.2638884609998513	53.768192
jbmc-regression/overloading1.yml	true	true	1.917596	2.2145586290000665	53.899264
jbmc-regression/package1.yml	true	true	1.969479	2.592717625999967	54.800384
jbmc-regression/putfield_getfield1.yml	true	true	2.029586	2.4735373490000256	54.665216
jbmc-regression/putstatic_getstatic1.yml	true	true	2.025575	2.514842155999986	54.022144
jbmc-regression/recursion2.yml	true	true	2.012945	3.0872693840001375	52.953088
jbmc-regression/return1.yml	true	false	1.855323	2.2433596739999757	53.432320
jbmc-regression/return2.yml	true	false	2.176391	2.790704228999857	78.008320
jbmc-regression/store_load1.yml	true	true	1.893041	2.398061504999987	53.026816
jbmc-regression/swap1.yml	true	true	2.068767	2.6436845109999467	54.878208
jbmc-regression/synchronized.yml	true	true	1.973152	2.459037510999906	54.628352
jbmc-regression/tableswitch1.yml	true	true	2.354819	2.934123000999989	79.663104
jbmc-regression/uninitialised1.yml	true	true	1.999039	2.5999166860001424	55.652352
jbmc-regression/virtual1.yml	true	true	1.973544	2.5181083429999944	54.603776
