   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception
date:                    Wed, 2025-08-27 19:54:58 IST
tool:                    SPF Thursday 21 August 2025 11:10:18 PM IST
tool executable:         ./jpf-sv-comp
options:
parallel runs:           8
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             1
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    Desktop
os:                      Linux-6.8.0-65-generic-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 5 5600G with Radeon Graphics
- cores:                 12
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     29324.570624 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jpf-regression/ExSymExeSwitch_false.yml                                                 false                            2.09        2.58        None
jpf-regression/ExSymExeSwitch_true.yml                                                  true                             2.11        2.50        None
jpf-regression/ExSymExeTestAssignments_false.yml                                        false                            2.09        2.55        None
jpf-regression/ExSymExeTestAssignments_true.yml                                         true                             2.04        2.17        None
jpf-regression/ExSymExeTestClassFields_false.yml                                        false                            2.03        2.22        None
jpf-regression/ExSymExeTestClassFields_true.yml                                         true                             2.04        2.92        None
jpf-regression/ExSymExe_false.yml                                                       false                            1.98        2.81        None
jpf-regression/ExSymExe_true.yml                                                        true                             1.94        2.09        None
jpf-regression/TestLazy_false.yml                                                       false                            2.19        2.86        None
jpf-regression/TestLazy_true.yml                                                        true                             2.08        2.35        None
java-ranger-regression/LoopCharAt.yml                                                   true                             3.39        4.50        None
java-ranger-regression/TCAS_prop1.yml                                                   false                            4.24        5.82        None
java-ranger-regression/TCAS_prop2.yml                                                   true                            12.78       14.98        None
java-ranger-regression/TCAS_prop3.yml                                                   true                            13.67       15.93        None
java-ranger-regression/apachecli_eqchk.yml                                              true                            54.61       70.59        None
java-ranger-regression/schedule_eqchk.yml                                               true                             7.67       10.04        None
java-ranger-regression/WBS/WBS_prop1.yml                                                false                            2.54        3.27        None
java-ranger-regression/WBS/WBS_prop2.yml                                                true                             7.30        9.24        None
java-ranger-regression/WBS/WBS_prop3.yml                                                false                            2.38        3.15        None
java-ranger-regression/WBS/WBS_prop4.yml                                                false                            8.16       10.40        None
java-ranger-regression/alarm/Alarm_prop1.yml                                            true                             2.96        3.32        None
java-ranger-regression/alarm/Alarm_prop10.yml                                           true                             3.02        3.86        None
java-ranger-regression/alarm/Alarm_prop2.yml                                            true                             2.93        3.63        None
java-ranger-regression/alarm/Alarm_prop3.yml                                            true                             3.18        4.38        None
java-ranger-regression/alarm/Alarm_prop4.yml                                            true                             2.99        3.53        None
java-ranger-regression/alarm/Alarm_prop5.yml                                            true                             3.00        3.60        None
java-ranger-regression/alarm/Alarm_prop6.yml                                            true                             3.06        4.19        None
java-ranger-regression/alarm/Alarm_prop8.yml                                            true                             3.03        3.86        None
java-ranger-regression/alarm/Alarm_prop9.yml                                            true                             2.93        3.71        None
java-ranger-regression/infusion/Infusion_prop1.yml                                      true                             2.78        3.36        None
java-ranger-regression/infusion/Infusion_prop10.yml                                     true                             2.75        3.41        None
java-ranger-regression/infusion/Infusion_prop11.yml                                     true                             2.66        3.26        None
java-ranger-regression/infusion/Infusion_prop12.yml                                     true                             2.73        2.95        None
java-ranger-regression/infusion/Infusion_prop13.yml                                     true                             2.73        3.21        None
java-ranger-regression/infusion/Infusion_prop2.yml                                      true                             2.61        3.28        None
java-ranger-regression/infusion/Infusion_prop3.yml                                      true                             2.73        3.57        None
java-ranger-regression/infusion/Infusion_prop4.yml                                      true                             2.73        3.56        None
